"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 10 17:00:01 UTC 2021","Fri Sep 10 17:00:01 UTC 2021","0","","debian11-container","","","","QA 970","PCP QA Test No. 970

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:20 UTC 2021","Fri Sep 10 16:53:20 UTC 2021","0","","centos8-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:45 UTC 2021","Fri Sep 10 16:58:46 UTC 2021","1000","","fedora-rawhide-container","","","","QA 005","PCP QA Test No. 005

exercise contexts for an archive



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:54:56 UTC 2021","Fri Sep 10 16:54:56 UTC 2021","0","","centos7-container","","","","QA 208","PCP QA Test No. 208



Exercise dynamic PMNS features



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:30 UTC 2021","Fri Sep 10 17:00:31 UTC 2021","1000","","fedora35-container","","","","QA 453","PCP QA Test No. 453

Check Perl PCP::LogSummary



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:41 UTC 2021","Fri Sep 10 16:59:41 UTC 2021","0","","ubuntu2004-btf","","","","QA 146","PCP QA Test No. 146

exercise pmNameAll



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:10 UTC 2021","Fri Sep 10 17:01:10 UTC 2021","0","","fedora35-container","","","","QA 1315","PCP QA Test No. 1315

Check for absence of <mark> records in archives created in tmparch



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:30 UTC 2021","Fri Sep 10 17:00:30 UTC 2021","0","","debian10-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:08:24 UTC 2021","Fri Sep 10 17:08:31 UTC 2021","7000","","fedora34-container","","","","QA 702","PCP QA Test No. 702

Exercise python PMAPI layer - basic live host tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 17:09:01 UTC 2021","Fri Sep 10 17:09:02 UTC 2021","1000","","fedora34-container","","","","QA 1368","PCP QA Test No. 1368

Exercise fetch protocol support for context label changes.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 17:08:20 UTC 2021","Fri Sep 10 17:08:21 UTC 2021","1000","","fedora34-container","","","","QA 562","PCP QA Test No. 562

Exercise metric labels with dbpmda, pminfo, pmcd and local context.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 17:01:23 UTC 2021","Fri Sep 10 17:01:23 UTC 2021","0","","ubuntu2004-container","","","","QA 900","PCP QA Test No. 900

Test pcp(1) invokes other utilities with environment set.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 17:05:55 UTC 2021","Fri Sep 10 17:05:55 UTC 2021","0","","fedora34-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:42 UTC 2021","Fri Sep 10 16:53:42 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:25 UTC 2021","Fri Sep 10 16:53:28 UTC 2021","3000","","ubuntu1604-container","","","","QA 068","PCP QA Test No. 068

pmNewContext() bad error status if pmcd is not running



Note: this is the simplest test to get the pmcd start/stop filtering

	to be correct ... use this to tune _filter_pcp_start() and

	_filter_pcp_stop() in common.filter



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:42 UTC 2021","Fri Sep 10 16:53:42 UTC 2021","0","","centos7-container","","","","QA 074","PCP QA Test No. 074

permuted pmids for pmFetch, across multiple PMDAs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:47 UTC 2021","Fri Sep 10 16:58:47 UTC 2021","0","","fedora-rawhide-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:24 UTC 2021","Fri Sep 10 16:53:24 UTC 2021","0","","centos7-container","","","","QA 001","PCP QA Test No. 001

exercise the PDU encode/decode ... no PMCD involvement



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:42 UTC 2021","Fri Sep 10 16:53:42 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:59 UTC 2021","Fri Sep 10 16:53:59 UTC 2021","0","","centos7-container","","","","QA 146","PCP QA Test No. 146

exercise pmNameAll



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:18 UTC 2021","Fri Sep 10 16:58:28 UTC 2021","10000","","fedora35-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:59 UTC 2021","Fri Sep 10 17:01:01 UTC 2021","2000","","fedora-rawhide-container","","","","QA 436","PCP QA Test No. 436

Exercise compressed archive files - bzip2 version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:37 UTC 2021","Fri Sep 10 16:55:37 UTC 2021","0","","ubuntu1604-container","","","","QA 978","PCP QA Test No. 978

Exercise pmgetopt(1) functionality.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 16:53:41 UTC 2021","Fri Sep 10 16:53:41 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 002","PCP QA Test No. 002

simplest possible verification of a pmcd and agent



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:48 UTC 2021","Fri Sep 10 17:02:48 UTC 2021","0","","fedora33-container","","","","QA 007","PCP QA Test No. 007

exercise optFetch routines



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:00 UTC 2021","Fri Sep 10 16:55:01 UTC 2021","1000","","centos7-container","","","","QA 256","PCP QA Test No. 256



Derived metrics and PMNS operations



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:57:57 UTC 2021","Fri Sep 10 16:57:57 UTC 2021","0","","debian11-container","","","","QA 087","PCP QA Test No. 087

interpolate mode



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:08:12 UTC 2021","Fri Sep 10 17:08:14 UTC 2021","2000","","fedora34-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:03:08 UTC 2021","Fri Sep 10 17:03:18 UTC 2021","10000","","fedora33-container","","","","QA 107","PCP QA Test No. 107

Check pmlc ""query"" command against the primary pmlogger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:38 UTC 2021","Fri Sep 10 17:01:46 UTC 2021","8000","","ubuntu2004-btf","","","","QA 1204","PCP QA Test No. 1204

pmlogctl - basic functionality



see qa/1226 for the pmiectl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:05:05 UTC 2021","Fri Sep 10 17:05:07 UTC 2021","2000","","fedora33-container","","","","QA 436","PCP QA Test No. 436

Exercise compressed archive files - bzip2 version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:40 UTC 2021","Fri Sep 10 16:55:41 UTC 2021","1000","","centos8-container","","","","QA 562","PCP QA Test No. 562

Exercise metric labels with dbpmda, pminfo, pmcd and local context.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 16:55:06 UTC 2021","Fri Sep 10 16:55:07 UTC 2021","1000","","ubuntu1804-i386-container","","","","QA 207","PCP QA Test No. 207

Simple PMNS exerciser after dynamic PMNS changes



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:56 UTC 2021","Fri Sep 10 17:00:56 UTC 2021","0","","debian10-container","","","","QA 112","PCP QA Test No. 112

new PMNS exercises



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:30 UTC 2021","Fri Sep 10 16:53:30 UTC 2021","0","","ubuntu1604-container","","","","QA 085","PCP QA Test No. 085

pmlogger specs with internal instance identifiers



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:13 UTC 2021","Fri Sep 10 16:59:15 UTC 2021","2000","","ubuntu2004-container","","","","QA 080","PCP QA Test No. 080

exercise new options to pmval: -r -z -Z -S -p



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:06:24 UTC 2021","Fri Sep 10 17:06:29 UTC 2021","5000","","fedora34-container","","","","QA 137","PCP QA Test No. 137

exercise dbpmda



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:10 UTC 2021","Fri Sep 10 16:59:11 UTC 2021","1000","","ubuntu2004-btf","","","","QA 026","PCP QA Test No. 026

Text Services (Help and Oneline) for PMIDs and pmInDoms



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:31 UTC 2021","Fri Sep 10 17:01:32 UTC 2021","1000","","ubuntu2004-btf","","","","QA 900","PCP QA Test No. 900

Test pcp(1) invokes other utilities with environment set.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 16:53:53 UTC 2021","Fri Sep 10 16:54:00 UTC 2021","7000","","ubuntu1804-container","","","","QA 1204","PCP QA Test No. 1204

pmlogctl - basic functionality



see qa/1226 for the pmiectl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:51 UTC 2021","Fri Sep 10 17:00:51 UTC 2021","0","","fedora35-container","","","","QA 970","PCP QA Test No. 970

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 17:06:56 UTC 2021","Fri Sep 10 17:07:04 UTC 2021","8000","","fedora34-container","","","","QA 155","PCP QA Test No. 155

verify PMDA not ready protocol



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:54:58 UTC 2021","Fri Sep 10 16:54:58 UTC 2021","0","","centos8-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:13 UTC 2021","Fri Sep 10 16:59:13 UTC 2021","0","","ubuntu2004-container","","","","QA 074","PCP QA Test No. 074

permuted pmids for pmFetch, across multiple PMDAs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:06:30 UTC 2021","Fri Sep 10 17:06:31 UTC 2021","1000","","fedora34-container","","","","QA 153","PCP QA Test No. 153

Check out pmafm/mkaf changes to no longer use file(1)



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:06 UTC 2021","Fri Sep 10 16:59:06 UTC 2021","0","","debian11-container","","","","QA 208","PCP QA Test No. 208



Exercise dynamic PMNS features



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:16 UTC 2021","Fri Sep 10 17:01:17 UTC 2021","1000","","ubuntu2004-btf","","","","QA 567","PCP QA Test No. 567

Exercise pmMergeLabelSets(3) handling of various input data.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 16:53:48 UTC 2021","Fri Sep 10 16:53:48 UTC 2021","0","","centos8-container","","","","QA 112","PCP QA Test No. 112

new PMNS exercises



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:59 UTC 2021","Fri Sep 10 16:55:59 UTC 2021","0","","centos8-container","","","","QA 978","PCP QA Test No. 978

Exercise pmgetopt(1) functionality.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 16:55:04 UTC 2021","Fri Sep 10 16:55:25 UTC 2021","21000","","centos8-container","","","","QA 354","PCP QA Test No. 354

more serious exercising of record mode in libpcp_gui



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: folio



"
"passed","Fri Sep 10 16:55:37 UTC 2021","Fri Sep 10 16:55:39 UTC 2021","2000","","centos8-container","","","","QA 548","PCP QA Test No. 548

nomatch_inst for pmie



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:53 UTC 2021","Fri Sep 10 16:55:53 UTC 2021","0","","ubuntu1604-container","","","","QA 1229","PCP QA Test No. 1229

Test support for labels and help text in pmlogextract.

Specifically: test successful consistency checking of help text by extracting

the same archive twice.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:06 UTC 2021","Fri Sep 10 16:58:10 UTC 2021","4000","","debian11-container","","","","QA 137","PCP QA Test No. 137

exercise dbpmda



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:27 UTC 2021","Fri Sep 10 16:53:37 UTC 2021","10000","","centos7-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:31 UTC 2021","Fri Sep 10 16:55:32 UTC 2021","1000","","centos7-container","","","","QA 404","PCP QA Test No. 404

exercise pmUnpackEventRecords() and pmFreeEventResult()



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:08:37 UTC 2021","Fri Sep 10 17:08:38 UTC 2021","1000","","fedora34-container","","","","QA 738","PCP QA Test No. 738

Exercise pmlogmv



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:08:59 UTC 2021","Fri Sep 10 17:09:00 UTC 2021","1000","","fedora34-container","","","","QA 1229","PCP QA Test No. 1229

Test support for labels and help text in pmlogextract.

Specifically: test successful consistency checking of help text by extracting

the same archive twice.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:39 UTC 2021","Fri Sep 10 17:02:39 UTC 2021","0","","debian10-container","","","","QA 689","PCP QA Test No. 689

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:32 UTC 2021","Fri Sep 10 17:02:33 UTC 2021","1000","","debian10-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:36 UTC 2021","Fri Sep 10 16:59:36 UTC 2021","0","","ubuntu2004-btf","","","","QA 127","PCP QA Test No. 127

pmlogreduce basic metadata sanity



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:39 UTC 2021","Fri Sep 10 16:55:40 UTC 2021","1000","","centos7-container","","","","QA 548","PCP QA Test No. 548

nomatch_inst for pmie



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:02 UTC 2021","Fri Sep 10 17:01:03 UTC 2021","1000","","ubuntu2004-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:18 UTC 2021","Fri Sep 10 17:01:25 UTC 2021","7000","","ubuntu2004-btf","","","","QA 702","PCP QA Test No. 702

Exercise python PMAPI layer - basic live host tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 16:54:51 UTC 2021","Fri Sep 10 16:54:51 UTC 2021","0","","centos8-container","","","","QA 207","PCP QA Test No. 207

Simple PMNS exerciser after dynamic PMNS changes



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:57:41 UTC 2021","Fri Sep 10 16:57:41 UTC 2021","0","","debian11-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:01 UTC 2021","Fri Sep 10 17:01:02 UTC 2021","1000","","fedora-rawhide-container","","","","QA 453","PCP QA Test No. 453

Check Perl PCP::LogSummary



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:13 UTC 2021","Fri Sep 10 17:01:13 UTC 2021","0","","ubuntu2004-btf","","","","QA 437","PCP QA Test No. 437

Exercise compressed archive files - badness in the uncompression



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:24 UTC 2021","Fri Sep 10 17:00:24 UTC 2021","0","","fedora-rawhide-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:47 UTC 2021","Fri Sep 10 16:58:58 UTC 2021","11000","","fedora-rawhide-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:30 UTC 2021","Fri Sep 10 16:59:31 UTC 2021","1000","","ubuntu2004-container","","","","QA 153","PCP QA Test No. 153

Check out pmafm/mkaf changes to no longer use file(1)



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:32 UTC 2021","Fri Sep 10 16:53:32 UTC 2021","0","","ubuntu1804-container","","","","QA 568","PCP QA Test No. 568

Exercise generic PMAPI labelset lookup.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 17:08:38 UTC 2021","Fri Sep 10 17:08:39 UTC 2021","1000","","fedora34-container","","","","QA 900","PCP QA Test No. 900

Test pcp(1) invokes other utilities with environment set.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 16:54:40 UTC 2021","Fri Sep 10 16:54:41 UTC 2021","1000","","ubuntu1604-container","","","","QA 208","PCP QA Test No. 208



Exercise dynamic PMNS features



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:58:36 UTC 2021","Fri Sep 10 16:58:44 UTC 2021","8000","","debian11-container","","","","QA 155","PCP QA Test No. 155

verify PMDA not ready protocol



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:28 UTC 2021","Fri Sep 10 16:59:36 UTC 2021","8000","","ubuntu2004-btf","","","","QA 107","PCP QA Test No. 107

Check pmlc ""query"" command against the primary pmlogger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:08 UTC 2021","Fri Sep 10 16:55:08 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 232","PCP QA Test No. 232

exercise instance API functions for PM_CONTEXT_LOCAL



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:59:36 UTC 2021","Fri Sep 10 16:59:36 UTC 2021","0","","ubuntu2004-btf","","","","QA 112","PCP QA Test No. 112

new PMNS exercises



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:01:23 UTC 2021","Fri Sep 10 17:01:23 UTC 2021","0","","fedora-rawhide-container","","","","QA 1044","PCP QA Test No. 1044 (formerly 525)

exercises pmieconf cmd line



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:54 UTC 2021","Fri Sep 10 16:53:54 UTC 2021","0","","centos7-container","","","","QA 112","PCP QA Test No. 112

new PMNS exercises



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:23 UTC 2021","Fri Sep 10 17:00:24 UTC 2021","1000","","fedora-rawhide-container","","","","QA 278","PCP QA Test No. 278

validate newhelp



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:26 UTC 2021","Fri Sep 10 16:53:27 UTC 2021","1000","","centos7-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:40 UTC 2021","Fri Sep 10 16:55:42 UTC 2021","2000","","centos7-container","","","","QA 561","PCP QA Test No. 561

Exercise pmMergeLabels(3) handling of various input data.



Copyright (c) 2016-2017 Red Hat.



"
"passed","Fri Sep 10 16:53:44 UTC 2021","Fri Sep 10 16:53:54 UTC 2021","10000","","centos7-container","","","","QA 107","PCP QA Test No. 107

Check pmlc ""query"" command against the primary pmlogger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:43 UTC 2021","Fri Sep 10 16:55:43 UTC 2021","0","","centos7-container","","","","QA 567","PCP QA Test No. 567

Exercise pmMergeLabelSets(3) handling of various input data.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 16:59:08 UTC 2021","Fri Sep 10 16:59:09 UTC 2021","1000","","debian11-container","","","","QA 234","PCP QA Test No. 234

pmlogsummary exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:34 UTC 2021","Fri Sep 10 17:02:34 UTC 2021","0","","debian10-container","","","","QA 437","PCP QA Test No. 437

Exercise compressed archive files - badness in the uncompression



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:47 UTC 2021","Fri Sep 10 17:00:56 UTC 2021","9000","","debian10-container","","","","QA 107","PCP QA Test No. 107

Check pmlc ""query"" command against the primary pmlogger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:56 UTC 2021","Fri Sep 10 17:00:56 UTC 2021","0","","ubuntu2004-container","","","","QA 369","PCP QA Test No. 369

Check out libpcp_import



Copyright (c) 2012 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:45 UTC 2021","Fri Sep 10 16:55:45 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 568","PCP QA Test No. 568

Exercise generic PMAPI labelset lookup.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 16:54:54 UTC 2021","Fri Sep 10 16:54:55 UTC 2021","1000","","centos8-container","","","","QA 234","PCP QA Test No. 234

pmlogsummary exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:26 UTC 2021","Fri Sep 10 17:02:27 UTC 2021","1000","","debian10-container","","","","QA 385","PCP QA Test No. 385

Some basic PM_EVENT_TYPE tests



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:05:30 UTC 2021","Fri Sep 10 17:05:30 UTC 2021","0","","fedora33-container","","","","QA 970","PCP QA Test No. 970

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 17:02:00 UTC 2021","Fri Sep 10 17:02:00 UTC 2021","0","","debian10-container","","","","QA 256","PCP QA Test No. 256



Derived metrics and PMNS operations



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:55:44 UTC 2021","Fri Sep 10 16:55:51 UTC 2021","7000","","centos8-container","","","","QA 702","PCP QA Test No. 702

Exercise python PMAPI layer - basic live host tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 16:56:00 UTC 2021","Fri Sep 10 16:56:06 UTC 2021","6000","","ubuntu1804-i386-container","","","","QA 1098","PCP QA Test No. 1098

Exercise a couple of python PMDA module features.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 16:52:57 UTC 2021","Fri Sep 10 16:52:57 UTC 2021","0","","ubuntu1804-container","","","","QA 263","PCP QA Test No. 263



Exercise aggregate functions for derived metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:54:55 UTC 2021","Fri Sep 10 16:54:56 UTC 2021","1000","","centos8-container","","","","QA 249","PCP QA Test No. 249



Derived metrics - exercise pmFetch processing



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 16:53:19 UTC 2021","Fri Sep 10 16:53:19 UTC 2021","0","","centos8-container","","","","QA 026","PCP QA Test No. 026

Text Services (Help and Oneline) for PMIDs and pmInDoms



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:08:03 UTC 2021","Fri Sep 10 17:08:05 UTC 2021","2000","","fedora34-container","","","","QA 359","PCP QA Test No. 359

Simple sanity check that we can get through validation of all

of the metrics without any surprises



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:46 UTC 2021","Fri Sep 10 17:00:47 UTC 2021","1000","","debian10-container","","","","QA 085","PCP QA Test No. 085

pmlogger specs with internal instance identifiers



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 16:51:29 UTC 2021","Fri Sep 10 16:51:39 UTC 2021","10000","","ubuntu1804-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 17:00:23 UTC 2021","Fri Sep 10 17:00:23 UTC 2021","0","","fedora-rawhide-container","","","","QA 263","PCP QA Test No. 263



Exercise aggregate functions for derived metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
